Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1657611222,20,GET,/api/v1/Authors,12.600000,0.000000,98,100,110,110,160,180,480,500,510,510,510,211,0,97,116.25079749156478,91.40205290168524,531.773718772456,47272.71563981043
1657611222,20,POST,/api/v1/Authors,10.000000,0.000000,94,97,100,100,110,120,150,150,400,400,400,176,0,94,101.71842174101833,90.40827699936926,501.0995550546795,63.0
1657611222,20,DELETE,/api/v1/Authors/1,12.200000,0.000000,94,96,99,100,110,140,400,410,420,420,420,198,0,94,104.56947342732526,90.62105789780617,416.0147230140865,0.0
1657611222,20,GET,/api/v1/Authors/1,13.700000,0.000000,95,98,100,100,110,120,140,150,390,390,390,214,0,95,103.48213019467472,91.15193807519972,471.61492612212896,71.0
1657611222,20,PUT,/api/v1/Authors/1,11.600000,0.000000,94,96,99,100,110,130,140,390,410,410,410,210,0,94,101.7619392845691,90.44513013213873,406.4631429500878,63.0
1657611222,20,GET,/api/v1/Authors/authors/books/1,13.400000,0.000000,96,98,100,100,110,130,140,390,400,400,400,208,0,95,101.35748644713134,91.22075606137514,402.8638210147619,219.07692307692307
1657611222,20,,Aggregated,73.500000,0.000000,95,98,100,100,110,140,180,400,500,510,510,1217,0,95,104.95781144467792,90.40827699936926,531.773718772456,8265.918652423994
1657611223,25,GET,/api/v1/Authors,13.700000,0.000000,99,100,110,120,160,180,190,490,510,510,510,246,0,98,116.20532685977868,91.40205290168524,531.773718772456,47277.06504065041
1657611223,25,POST,/api/v1/Authors,11.400000,0.000000,95,99,100,100,110,140,150,400,400,400,400,213,0,94,104.37753091964153,90.40827699936926,501.0995550546795,63.0
1657611223,25,DELETE,/api/v1/Authors/1,14.200000,0.000000,94,97,100,100,110,140,400,410,420,420,420,238,0,94,104.11709059859399,90.3224409557879,416.0147230140865,0.0
1657611223,25,GET,/api/v1/Authors/1,15.700000,0.000000,96,100,100,110,120,130,140,150,410,410,410,249,0,96,105.25075140798158,91.15193807519972,471.61492612212896,71.0
1657611223,25,PUT,/api/v1/Authors/1,13.000000,0.000000,95,97,100,100,110,130,140,390,410,410,410,241,0,94,104.2978772487785,90.40625486522913,410.0281579885632,63.0
1657611223,25,GET,/api/v1/Authors/authors/books/1,14.800000,0.000000,96,99,100,100,110,130,140,140,400,400,400,248,0,96,101.43097339952816,91.22075606137514,402.8638210147619,221.3548387096774
1657611223,25,,Aggregated,82.800000,0.000000,96,99,100,110,120,140,180,400,500,510,510,1435,0,95,105.99087036688543,90.3224409557879,531.773718772456,8175.1463414634145
1657611224,25,GET,/api/v1/Authors,15.800000,0.000000,100,110,120,130,150,180,200,480,510,510,510,276,0,99,117.8319986523264,91.40205290168524,531.773718772456,47256.307971014496
1657611224,25,POST,/api/v1/Authors,12.600000,0.000000,97,100,110,110,130,140,140,150,400,400,400,255,0,96,106.25120219500626,90.40827699936926,501.0995550546795,63.0
1657611224,25,DELETE,/api/v1/Authors/1,15.900000,0.000000,95,100,110,110,130,140,390,400,420,420,420,272,0,94,105.68750036627,90.3224409557879,416.0147230140865,0.0
1657611224,25,GET,/api/v1/Authors/1,17.200000,0.000000,99,110,110,120,120,130,140,150,410,410,410,284,0,97,106.96241131108123,91.15193807519972,471.61492612212896,71.0
1657611224,25,PUT,/api/v1/Authors/1,16.200000,0.000000,96,100,110,110,120,130,140,390,410,410,410,277,0,95,106.03608740140626,90.40625486522913,410.0281579885632,63.0
1657611224,25,GET,/api/v1/Authors/authors/books/1,16.400000,0.000000,98,100,110,110,120,130,140,150,400,400,400,280,0,96,103.04330650999744,91.22075606137514,402.8638210147619,218.8
1657611224,25,,Aggregated,94.100000,0.000000,98,100,110,110,130,140,180,390,500,510,510,1644,0,96,107.6424179639477,90.3224409557879,531.773718772456,8003.458029197081
1657611225,25,GET,/api/v1/Authors,18.400000,0.000000,100,120,120,130,160,180,200,480,510,510,510,311,0,100,118.56069205137167,91.40205290168524,531.773718772456,47281.37620578778
1657611225,25,POST,/api/v1/Authors,15.000000,0.000000,99,110,110,120,130,140,160,170,400,400,400,288,0,96,107.70024364157709,90.40827699936926,501.0995550546795,63.0
1657611225,25,DELETE,/api/v1/Authors/1,17.800000,0.000000,97,100,110,120,140,150,390,400,420,420,420,309,0,95,107.51073092183032,90.3224409557879,416.0147230140865,0.0
1657611225,25,GET,/api/v1/Authors/1,18.900000,0.000000,100,110,120,120,130,140,160,160,410,410,410,317,0,97,108.59560623562275,91.15193807519972,471.61492612212896,71.0
1657611225,25,PUT,/api/v1/Authors/1,18.300000,0.000000,98,110,110,120,130,140,160,170,410,410,410,319,0,96,107.82285959994111,90.40625486522913,410.0281579885632,63.0
1657611225,25,GET,/api/v1/Authors/authors/books/1,18.300000,0.000000,99,100,110,110,130,140,150,160,400,400,400,306,0,97,104.49806946935436,91.22075606137514,402.8638210147619,219.11764705882354
1657611225,25,,Aggregated,106.700000,0.000000,99,110,120,120,130,150,180,380,500,510,510,1850,0,97,109.13922697204995,90.3224409557879,531.773718772456,8017.462702702703
1657611226,25,GET,/api/v1/Authors,20.800000,0.000000,110,120,130,130,160,180,200,480,510,510,510,340,0,100,118.1430727311903,91.40205290168524,531.773718772456,47280.35588235294
1657611226,25,POST,/api/v1/Authors,18.100000,0.000000,100,110,120,120,130,140,160,170,400,400,400,329,0,98,107.85078197734651,90.40827699936926,501.0995550546795,63.0
1657611226,25,DELETE,/api/v1/Authors/1,20.400000,0.000000,99,110,110,120,140,150,180,400,420,420,420,347,0,96,107.82327851004126,90.3224409557879,416.0147230140865,0.0
1657611226,25,GET,/api/v1/Authors/1,21.300000,0.000000,100,110,120,120,130,140,160,160,410,410,410,344,0,98,109.37480754110702,91.15193807519972,471.61492612212896,71.0
1657611226,25,PUT,/api/v1/Authors/1,20.600000,0.000000,100,110,120,120,130,140,160,170,410,410,410,364,0,97,107.99757484922308,90.40625486522913,410.0281579885632,63.0
1657611226,25,GET,/api/v1/Authors/authors/books/1,20.700000,0.000000,100,110,110,120,130,140,150,160,400,400,400,349,0,98,105.51750326974792,91.22075606137514,402.8638210147619,218.65042979942695
1657611226,25,,Aggregated,121.900000,0.000000,100,110,120,120,140,150,170,220,500,510,510,2073,0,98,109.42011062350993,90.3224409557879,531.773718772456,7824.270622286541
1657611227,25,GET,/api/v1/Authors,22.500000,0.000000,110,120,130,130,150,180,190,480,510,510,510,371,0,100,118.09324914704999,91.40205290168524,531.773718772456,47290.95956873315
1657611227,25,POST,/api/v1/Authors,20.900000,0.000000,100,110,120,120,130,140,160,170,400,400,400,368,0,99,108.78223961006607,90.40827699936926,501.0995550546795,63.0
1657611227,25,DELETE,/api/v1/Authors/1,22.200000,0.000000,100,110,120,120,140,150,180,400,420,420,420,391,0,97,108.377852412822,90.3224409557879,416.0147230140865,0.0
1657611227,25,GET,/api/v1/Authors/1,23.100000,0.000000,110,120,120,120,130,140,160,160,410,410,410,379,0,100.0,109.89819974871966,91.15193807519972,471.61492612212896,71.0
1657611227,25,PUT,/api/v1/Authors/1,23.100000,0.000000,100,110,120,120,130,140,160,170,410,410,410,398,0,98,108.5925717287037,90.40625486522913,410.0281579885632,63.0
1657611227,25,GET,/api/v1/Authors/authors/books/1,22.400000,0.000000,100,110,120,120,130,140,150,160,400,400,400,383,0,99,106.32956256073543,91.22075606137514,402.8638210147619,218.50391644908615
1657611227,25,,Aggregated,134.200000,0.000000,100,110,120,120,140,150,170,200,500,510,510,2290,0,99,109.96318061878766,90.3224409557879,531.773718772456,7730.917030567685
1657611228,25,GET,/api/v1/Authors,23.300000,0.000000,110,120,130,130,150,180,190,480,510,510,510,405,0,100,117.44118616283859,91.40205290168524,531.773718772456,47312.26666666667
1657611228,25,POST,/api/v1/Authors,23.200000,0.000000,100,110,120,120,130,140,150,170,400,400,400,407,0,99,108.65946801457125,90.40827699936926,501.0995550546795,63.0
1657611228,25,DELETE,/api/v1/Authors/1,24.900000,0.000000,100,110,120,120,140,150,170,400,420,420,420,435,0,98,108.19709377374029,90.3224409557879,416.0147230140865,0.0
1657611228,25,GET,/api/v1/Authors/1,23.900000,0.000000,110,120,120,120,130,140,160,160,410,410,410,416,0,100.0,110.01254070120362,91.15193807519972,471.61492612212896,71.0
1657611228,25,PUT,/api/v1/Authors/1,25.500000,0.000000,100,110,120,120,130,140,150,170,410,410,410,439,0,99,108.22096815839801,90.40625486522913,410.0281579885632,63.0
1657611228,25,GET,/api/v1/Authors/authors/books/1,24.200000,0.000000,100,110,120,120,130,140,150,160,400,400,400,417,0,99,106.60205723838412,91.22075606137514,402.8638210147619,218.72661870503597
1657611228,25,,Aggregated,145.000000,0.000000,110,110,120,120,140,150,170,190,500,510,510,2519,0,100,109.79797518503405,90.3224409557879,531.773718772456,7675.867804684399
1657611229,25,GET,/api/v1/Authors,24.800000,0.000000,110,120,120,130,150,180,190,220,510,510,510,447,0,100,116.05985289474978,91.40205290168524,531.773718772456,47302.61073825503
1657611229,25,POST,/api/v1/Authors,25.400000,0.000000,100,110,120,120,130,140,150,170,400,400,400,435,0,99,107.93608043492696,90.40827699936926,501.0995550546795,63.0
1657611229,25,DELETE,/api/v1/Authors/1,26.400000,0.000000,100,110,120,120,140,150,170,400,420,420,420,467,0,98,107.46448153402552,90.3224409557879,416.0147230140865,0.0
1657611229,25,GET,/api/v1/Authors/1,25.700000,0.000000,110,110,120,120,130,140,150,160,410,410,410,470,0,100.0,108.76487424706129,91.15193807519972,471.61492612212896,71.0
1657611229,25,PUT,/api/v1/Authors/1,28.500000,0.000000,100,110,120,120,130,140,150,170,410,410,410,478,0,99,107.53172312066286,90.40625486522913,410.0281579885632,63.0
1657611229,25,GET,/api/v1/Authors/authors/books/1,25.800000,0.000000,100,110,120,120,130,140,150,160,400,400,400,459,0,99,105.75799026307376,90.97448480315506,402.8638210147619,217.62745098039215
1657611229,25,,Aggregated,156.600000,0.000000,100,110,120,120,130,140,160,190,500,510,510,2756,0,99,108.88223301454384,90.3224409557879,531.773718772456,7741.3087808417995
1657611230,25,GET,/api/v1/Authors,26.200000,0.000000,110,120,120,130,150,170,190,220,510,510,510,492,0,100,115.61694519350124,91.40205290168524,531.773718772456,47267.60162601626
1657611230,25,POST,/api/v1/Authors,28.000000,0.000000,100,110,120,120,130,140,160,170,400,400,400,483,0,99,107.6424275852709,90.40827699936926,501.0995550546795,63.0
1657611230,25,DELETE,/api/v1/Authors/1,29.800000,0.000000,100,110,120,120,140,150,170,400,420,420,420,503,0,98,107.2848109657104,90.3224409557879,416.0147230140865,0.0
1657611230,25,GET,/api/v1/Authors/1,26.900000,0.000000,110,120,120,120,130,140,160,160,410,410,410,506,0,100.0,108.83014114240457,91.15193807519972,471.61492612212896,71.0
1657611230,25,PUT,/api/v1/Authors/1,30.500000,0.000000,100,110,110,120,130,140,150,170,410,410,410,529,0,99,106.9725518962562,90.40625486522913,410.0281579885632,63.0
1657611230,25,GET,/api/v1/Authors/authors/books/1,27.400000,0.000000,100,110,120,120,130,140,150,160,400,400,400,492,0,99,105.63011197477383,90.97448480315506,402.8638210147619,217.29268292682926
1657611230,25,,Aggregated,168.800000,0.000000,100,110,120,120,130,150,160,180,480,510,510,3005,0,99,108.64081062808843,90.3224409557879,531.773718772456,7807.737104825291
1657611231,35,GET,/api/v1/Authors,28.400000,0.000000,110,120,130,140,160,180,210,500,630,630,630,525,0,100,119.66182961217349,91.40205290168524,629.9648839049041,47270.998095238094
1657611231,35,POST,/api/v1/Authors,31.000000,0.000000,110,110,120,130,140,150,200,400,530,530,530,515,0,100.0,111.4844889615129,90.40827699936926,531.9924589712173,63.0
1657611231,35,DELETE,/api/v1/Authors/1,32.200000,0.000000,110,110,120,130,140,150,180,200,410,410,410,546,0,99,109.48156016783264,90.3224409557879,416.0147230140865,0.0
1657611231,35,GET,/api/v1/Authors/1,28.600000,0.000000,110,120,130,130,150,170,210,390,540,540,540,541,0,100.0,113.52897106752475,91.15193807519972,541.5735519491136,71.0
1657611231,35,PUT,/api/v1/Authors/1,32.400000,0.000000,110,110,120,120,140,150,180,220,460,460,460,563,0,99,109.36543914335606,90.40625486522913,457.76689099147916,63.0
1657611231,35,GET,/api/v1/Authors/authors/books/1,29.100000,0.000000,110,110,120,130,140,160,180,210,550,550,550,526,0,99,109.34173797404202,90.97448480315506,547.0396149903536,216.86311787072242
1657611231,35,,Aggregated,181.700000,0.000000,110,120,120,130,140,160,200,220,550,630,630,3216,0,100,112.10185757860488,90.3224409557879,629.9648839049041,7785.344838308458
1657611232,45,GET,/api/v1/Authors,31.100000,0.000000,110,130,140,150,190,210,240,280,630,630,630,571,0,110.0,124.94755018871088,91.40205290168524,629.9648839049041,47278.98423817864
1657611232,45,POST,/api/v1/Authors,32.400000,0.000000,110,120,130,130,150,200,220,430,530,530,530,551,0,100.0,115.87673910858005,90.40827699936926,531.9924589712173,63.0
1657611232,45,DELETE,/api/v1/Authors/1,33.500000,0.000000,110,120,130,130,150,190,210,220,490,490,490,574,0,99,113.26206758908785,90.3224409557879,491.44236580468714,0.0
1657611232,45,GET,/api/v1/Authors/1,32.600000,0.000000,110,120,130,140,180,210,230,450,540,540,540,582,0,100.0,118.98759857325773,91.15193807519972,541.5735519491136,71.0
1657611232,45,PUT,/api/v1/Authors/1,34.600000,0.000000,110,120,120,130,150,200,260,450,500,500,500,597,0,100.0,114.13000026558662,90.40625486522913,495.1440531294793,63.0
1657611232,45,GET,/api/v1/Authors/authors/books/1,31.300000,0.000000,110,120,130,140,170,210,250,450,550,550,550,567,0,100,116.12606092973742,90.97448480315506,547.0396149903536,216.36507936507937
1657611232,45,,Aggregated,195.500000,0.000000,110,120,130,140,160,200,220,410,550,630,630,3442,0,100,117.20959624580775,90.3224409557879,629.9648839049041,7911.860836722835
1657611233,50,GET,/api/v1/Authors,34.200000,0.000000,120,140,150,160,200,220,270,320,630,630,630,619,0,110.0,129.2873440665435,91.40205290168524,629.9648839049041,47282.586429725365
1657611233,50,POST,/api/v1/Authors,34.800000,0.000000,110,130,140,140,170,200,210,430,530,530,530,604,0,100.0,118.74253421155304,90.40827699936926,531.9924589712173,63.0
1657611233,50,DELETE,/api/v1/Authors/1,35.600000,0.000000,110,130,140,150,170,200,210,220,490,490,490,616,0,100.0,117.00174468380472,90.3224409557879,491.44236580468714,0.0
1657611233,50,GET,/api/v1/Authors/1,33.900000,0.000000,120,140,150,160,190,210,240,520,550,550,550,635,0,110.0,123.60998358408825,91.15193807519972,554.0354128461331,71.0
1657611233,50,PUT,/api/v1/Authors/1,38.500000,0.000000,110,120,140,140,170,200,250,450,500,500,500,644,0,100.0,117.43965931055975,90.40625486522913,495.1440531294793,63.0
1657611233,50,GET,/api/v1/Authors/authors/books/1,33.100000,0.000000,120,130,140,150,180,210,250,450,550,550,550,625,0,100,119.48731702826917,90.97448480315506,547.0396149903536,216.3088
1657611233,50,,Aggregated,210.100000,0.000000,120,130,140,150,180,200,240,450,550,630,630,3743,0,100,120.92585751556423,90.3224409557879,629.9648839049041,7888.544750200374
1657611234,50,GET,/api/v1/Authors,34.700000,0.000000,130,150,160,170,200,220,260,300,630,630,630,687,0,110.0,132.53920295565854,91.40205290168524,629.9648839049041,47270.048034934494
1657611234,50,POST,/api/v1/Authors,36.600000,0.000000,120,140,140,150,180,200,210,430,530,530,530,657,0,110.0,121.27233176567285,90.40827699936926,531.9924589712173,63.0
1657611234,50,DELETE,/api/v1/Authors/1,37.100000,0.000000,120,140,150,150,180,200,220,220,490,490,490,661,0,100.0,119.43809713487782,90.3224409557879,491.44236580468714,0.0
1657611234,50,GET,/api/v1/Authors/1,35.300000,0.000000,130,150,160,170,190,210,240,490,550,550,550,693,0,110.0,126.59330745388903,91.15193807519972,554.0354128461331,71.0
1657611234,50,PUT,/api/v1/Authors/1,38.500000,0.000000,110,130,140,150,180,200,220,450,500,500,500,693,0,100.0,120.0464472489117,90.40625486522913,495.1440531294793,63.0
1657611234,50,GET,/api/v1/Authors/authors/books/1,34.000000,0.000000,130,140,150,170,190,210,250,450,550,550,550,679,0,100,122.8881098775108,90.97448480315506,547.0396149903536,216.6818851251841
1657611234,50,,Aggregated,216.200000,0.000000,120,140,150,160,190,210,240,430,550,630,630,4070,0,110.0,123.84307450186965,90.3224409557879,629.9648839049041,8048.133415233415
1657611235,50,GET,/api/v1/Authors,36.100000,0.000000,130,150,170,180,210,220,260,300,630,630,630,737,0,120.0,134.23019253334164,91.40205290168524,629.9648839049041,47269.19538670285
1657611235,50,POST,/api/v1/Authors,37.600000,0.000000,130,140,150,160,190,200,210,250,530,530,530,707,0,110.0,123.93957768472062,90.40827699936926,531.9924589712173,63.0
1657611235,50,DELETE,/api/v1/Authors/1,37.500000,0.000000,120,140,150,160,190,200,220,220,490,490,490,703,0,110.0,121.75325466920046,90.3224409557879,491.44236580468714,0.0
1657611235,50,GET,/api/v1/Authors/1,36.700000,0.000000,130,150,160,170,190,210,240,490,550,550,550,739,0,110.0,128.1974186594012,91.15193807519972,554.0354128461331,71.0
1657611235,50,PUT,/api/v1/Authors/1,39.100000,0.000000,120,140,150,160,190,200,220,450,500,500,500,747,0,110.0,122.53196574429641,90.40625486522913,495.1440531294793,63.0
1657611235,50,GET,/api/v1/Authors/authors/books/1,35.900000,0.000000,130,150,160,170,200,210,250,450,550,550,550,732,0,110.0,125.61896658798965,90.97448480315506,547.0396149903536,216.50819672131146
1657611235,50,,Aggregated,222.900000,0.000000,130,150,160,170,190,210,240,430,550,630,630,4365,0,110.0,126.0865580057992,90.3224409557879,629.9648839049041,8050.389919816724
1657611236,50,GET,/api/v1/Authors,37.300000,0.000000,140,160,170,180,210,220,260,300,630,630,630,789,0,120.0,135.78388830959673,91.40205290168524,629.9648839049041,47282.841571609635
1657611236,50,POST,/api/v1/Authors,38.800000,0.000000,130,150,160,170,190,210,220,250,530,530,530,763,0,110.0,126.38868477139353,90.40827699936926,531.9924589712173,63.0
1657611236,50,DELETE,/api/v1/Authors/1,37.900000,0.000000,130,150,160,170,190,200,220,220,490,490,490,758,0,110.0,124.39188619523917,90.3224409557879,491.44236580468714,0.0
1657611236,50,GET,/api/v1/Authors/1,38.600000,0.000000,140,160,170,180,200,210,240,490,550,550,550,785,0,110.0,130.26761625668,91.15193807519972,554.0354128461331,71.0
1657611236,50,PUT,/api/v1/Authors/1,40.300000,0.000000,130,150,160,170,190,200,220,450,500,500,500,808,0,110.0,124.75992638518628,90.40625486522913,495.1440531294793,63.0
1657611236,50,GET,/api/v1/Authors/authors/books/1,37.700000,0.000000,140,160,170,180,200,210,250,450,550,550,550,783,0,110.0,127.84389973532451,90.97448480315506,547.0396149903536,215.98850574712642
1657611236,50,,Aggregated,230.600000,0.000000,140,150,170,170,200,210,240,320,550,630,630,4686,0,110.0,128.2597048370294,90.3224409557879,629.9648839049041,8030.30068288519
1657611237,50,GET,/api/v1/Authors,40.800000,0.000000,150,170,180,190,210,240,260,300,630,630,630,835,0,120.0,139.12990027927086,91.40205290168524,629.9648839049041,47282.071856287424
1657611237,50,POST,/api/v1/Authors,40.300000,0.000000,140,160,170,180,200,210,250,250,530,530,530,800,0,110.0,129.061311436526,90.40827699936926,531.9924589712173,63.0
1657611237,50,DELETE,/api/v1/Authors/1,38.700000,0.000000,140,160,180,190,200,230,250,250,490,490,490,822,0,110.0,129.77021374856406,90.3224409557879,491.44236580468714,0.0
1657611237,50,GET,/api/v1/Authors/1,41.000000,0.000000,150,160,180,190,210,220,250,490,550,550,550,824,0,120.0,132.96049517252735,91.15193807519972,554.0354128461331,71.0
1657611237,50,PUT,/api/v1/Authors/1,41.200000,0.000000,140,160,170,180,200,220,250,450,500,500,500,852,0,110.0,128.52156076371503,90.40625486522913,495.1440531294793,63.0
1657611237,50,GET,/api/v1/Authors/authors/books/1,39.800000,0.000000,140,170,180,190,210,240,250,450,550,550,550,820,0,110.0,131.20362151686737,90.97448480315506,547.0396149903536,215.94634146341463
1657611237,50,,Aggregated,241.800000,0.000000,140,160,180,190,210,230,250,300,550,630,630,4953,0,110.0,131.78688048059976,90.3224409557879,629.9648839049041,8039.609529578033
1657611238,50,GET,/api/v1/Authors,42.500000,0.000000,150,170,190,200,220,240,260,300,630,630,630,885,0,130.0,141.04879391037645,91.40205290168524,629.9648839049041,47280.11751412429
1657611238,50,POST,/api/v1/Authors,41.700000,0.000000,150,160,180,180,200,220,250,260,530,530,530,836,0,120.0,130.91038477425485,90.40827699936926,531.9924589712173,63.0
1657611238,50,DELETE,/api/v1/Authors/1,39.500000,0.000000,150,170,180,190,210,230,250,250,490,490,490,882,0,120.0,132.03620562744865,90.3224409557879,491.44236580468714,0.0
1657611238,50,GET,/api/v1/Authors/1,42.200000,0.000000,150,170,180,190,210,220,250,490,550,550,550,871,0,120.0,134.8219391169191,91.15193807519972,554.0354128461331,71.0
1657611238,50,PUT,/api/v1/Authors/1,42.800000,0.000000,150,160,180,190,210,230,250,450,500,500,500,912,0,110.0,131.02350404880238,90.40625486522913,495.1440531294793,63.0
1657611238,50,GET,/api/v1/Authors/authors/books/1,42.500000,0.000000,150,170,190,190,210,240,250,450,550,550,550,856,0,120.0,132.9781404689877,90.97448480315506,547.0396149903536,216.3271028037383
1657611238,50,,Aggregated,251.200000,0.000000,150,170,180,190,210,230,250,300,550,630,630,5242,0,120.0,133.818739135858,90.3224409557879,629.9648839049041,8050.37104158718
1657611239,50,GET,/api/v1/Authors,44.700000,0.000000,160,180,200,210,240,260,320,330,630,630,630,916,0,130.0,144.54293283699974,91.40205290168524,629.9648839049041,47287.67139737991
1657611239,50,POST,/api/v1/Authors,43.500000,0.000000,150,170,190,200,220,250,300,340,530,530,530,870,0,120.0,135.22196954662172,90.40827699936926,531.9924589712173,63.0
1657611239,50,DELETE,/api/v1/Authors/1,41.000000,0.000000,160,180,190,200,220,240,260,290,490,490,490,910,0,120.0,134.96831069152884,90.3224409557879,491.44236580468714,0.0
1657611239,50,GET,/api/v1/Authors/1,43.400000,0.000000,160,180,190,200,220,250,310,490,550,550,550,903,0,120.0,138.61485547747088,91.15193807519972,554.0354128461331,71.0
1657611239,50,PUT,/api/v1/Authors/1,44.000000,0.000000,150,180,190,200,230,250,330,450,500,500,500,949,0,120.0,135.38202773033788,90.40625486522913,495.1440531294793,63.0
1657611239,50,GET,/api/v1/Authors/authors/books/1,43.300000,0.000000,160,180,200,210,230,250,320,450,550,550,550,885,0,120.0,137.06640671717665,90.97448480315506,547.0396149903536,216.51186440677967
1657611239,50,,Aggregated,259.900000,0.000000,160,180,190,200,230,250,310,340,550,630,630,5433,0,120.0,137.64331519795547,90.3224409557879,629.9648839049041,8040.830112276827
1657611240,50,GET,/api/v1/Authors,46.400000,0.000000,170,190,210,210,250,280,320,340,630,630,630,960,0,130.0,146.7849879974286,91.40205290168524,629.9648839049041,47299.94479166667
1657611240,50,POST,/api/v1/Authors,43.100000,0.000000,160,180,190,200,220,250,310,340,530,530,530,917,0,120.0,136.51998450364124,90.40827699936926,531.9924589712173,63.0
1657611240,50,DELETE,/api/v1/Authors/1,42.700000,0.000000,160,180,200,200,230,260,300,310,490,490,490,959,0,120.0,137.27102785082815,90.3224409557879,491.44236580468714,0.0
1657611240,50,GET,/api/v1/Authors/1,44.100000,0.000000,160,180,200,210,230,270,310,490,550,550,550,957,0,130.0,140.84890661537335,91.15193807519972,554.0354128461331,71.0
1657611240,50,PUT,/api/v1/Authors/1,44.600000,0.000000,160,180,200,200,230,280,330,450,500,500,500,989,0,120.0,137.39536411041362,90.40625486522913,495.1440531294793,63.0
1657611240,50,GET,/api/v1/Authors/authors/books/1,43.200000,0.000000,170,190,200,210,250,280,330,450,550,550,550,926,0,120.0,139.43969220356496,90.97448480315506,547.0396149903536,216.76673866090712
1657611240,50,,Aggregated,264.100000,0.000000,160,180,200,210,230,270,320,340,550,630,630,5708,0,120.0,139.72370422090526,90.3224409557879,629.9648839049041,8023.247722494744
1657611241,70,GET,/api/v1/Authors,47.700000,0.000000,170,190,210,220,250,290,340,360,890,890,890,997,0,130.0,151.87212130766633,91.40205290168524,885.5331840459257,47301.25376128385
1657611241,70,POST,/api/v1/Authors,42.700000,0.000000,160,180,200,210,240,290,360,780,780,780,780,953,0,120.0,143.72144167136562,90.40827699936926,783.707806840539,63.0
1657611241,70,DELETE,/api/v1/Authors/1,43.900000,0.000000,170,190,200,210,250,280,310,460,780,780,780,991,0,120.0,141.81006440139112,90.3224409557879,776.6815519426018,0.0
1657611241,70,GET,/api/v1/Authors/1,45.000000,0.000000,170,190,200,210,250,290,340,490,780,780,780,997,0,130.0,145.3893050981579,91.15193807519972,779.8865709919482,71.0
1657611241,70,PUT,/api/v1/Authors/1,47.100000,0.000000,170,190,200,210,250,300,330,450,730,730,730,1037,0,120.0,141.84928357420648,90.40625486522913,725.8625279646367,63.0
1657611241,70,GET,/api/v1/Authors/authors/books/1,43.200000,0.000000,170,190,210,220,250,310,350,490,780,780,780,973,0,130.0,145.26989686212866,90.97448480315506,780.7225661817938,216.85200411099692
1657611241,70,,Aggregated,269.600000,0.000000,170,190,200,210,250,290,340,490,880,890,890,5948,0,130.0,144.97566687533626,90.3224409557879,885.5331840459257,7997.058507061197
1657611242,90,GET,/api/v1/Authors,46.200000,0.000000,180,210,230,250,290,340,460,970,980,980,980,1041,0,140.0,161.48888931979178,91.40205290168524,980.8719549328089,47292.19020172911
1657611242,90,POST,/api/v1/Authors,42.900000,0.000000,170,190,210,230,280,320,720,780,920,920,920,984,0,130.0,149.65553441945258,90.40827699936926,922.5346699822694,63.0
1657611242,90,DELETE,/api/v1/Authors/1,43.900000,0.000000,170,200,220,240,290,350,400,780,920,920,920,1036,0,130.0,151.05109091337525,90.3224409557879,920.8167609758675,0.0
1657611242,90,GET,/api/v1/Authors/1,42.800000,0.000000,170,190,220,240,300,360,420,780,930,930,930,1038,0,130.0,155.00635371241998,91.15193807519972,925.5007619503886,71.0
1657611242,90,PUT,/api/v1/Authors/1,47.000000,0.000000,170,190,210,230,280,310,360,450,920,920,920,1067,0,120.0,147.64979754874855,90.40625486522913,924.4735378306359,63.0
1657611242,90,GET,/api/v1/Authors/authors/books/1,42.400000,0.000000,180,200,220,240,280,320,370,730,920,920,920,1009,0,130.0,151.25276354751645,90.97448480315506,917.4020569771528,217.14271555996035
1657611242,90,,Aggregated,265.200000,0.000000,170,200,220,240,280,340,400,780,980,980,980,6175,0,130.0,152.6984416832959,90.3224409557879,980.8719549328089,8041.00048582996
1657611244,100,GET,/api/v1/Authors,46.700000,0.000000,200,240,270,290,350,390,880,970,980,980,980,1086,0,140.0,168.18618273356515,91.40205290168524,980.8719549328089,47307.15837937385
1657611244,100,POST,/api/v1/Authors,43.600000,0.000000,190,230,260,290,340,390,740,780,920,920,920,1035,0,130.0,157.94810256358363,90.40827699936926,922.5346699822694,63.0
1657611244,100,DELETE,/api/v1/Authors/1,44.400000,0.000000,190,230,250,280,350,380,410,780,920,920,920,1088,0,130.0,158.85928453773136,90.3224409557879,920.8167609758675,0.0
1657611244,100,GET,/api/v1/Authors/1,45.500000,0.000000,190,230,280,300,350,380,730,920,960,960,960,1086,0,130.0,162.7015239749066,91.15193807519972,959.8133461549878,71.0
1657611244,100,PUT,/api/v1/Authors/1,47.200000,0.000000,190,220,250,280,330,370,410,860,920,920,920,1128,0,130.0,157.38579956009647,90.40625486522913,924.4735378306359,63.0
1657611244,100,GET,/api/v1/Authors/authors/books/1,44.800000,0.000000,200,230,270,280,340,370,410,780,920,920,920,1051,0,130.0,158.191785080089,90.97448480315506,918.851331807673,216.24643196955282
